,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,PAY_5,PAY_6,Previous_payments,Target
29458,280000.0,1,2,2,42,-1,0,0,0,0,99963.0,0
29459,70000.0,1,1,2,45,1,2,0,0,0,9732.0,0
29460,210000.0,1,2,2,26,0,0,-2,-1,2,5103.0,0
29461,50000.0,1,4,2,27,0,0,0,0,-2,12644.0,0
29462,150000.0,1,1,2,27,0,0,0,0,0,26997.0,0
29463,120000.0,1,2,2,28,0,0,0,0,0,17000.0,0
29464,200000.0,1,1,1,28,-1,-1,-1,-1,-1,9481.0,1
29465,420000.0,1,1,2,31,-1,0,0,-1,-1,151600.0,0
29466,50000.0,1,1,2,29,1,2,2,2,2,4200.0,0
29467,270000.0,1,1,2,31,0,0,0,0,0,6815.0,0
29468,130000.0,1,2,1,31,-1,-1,-1,-1,-1,12859.0,0
29469,210000.0,1,1,2,31,0,0,0,0,2,19386.0,0
29470,240000.0,1,2,2,31,1,-1,-1,-1,-1,2340.0,0
29471,260000.0,1,1,2,30,0,0,0,0,0,4822.0,0
29472,250000.0,1,2,1,32,-1,-1,-1,0,0,325044.0,0
29473,150000.0,1,2,1,31,-1,-1,0,-1,2,12287.0,0
29474,140000.0,1,1,2,31,0,0,0,0,0,119060.0,0
29475,60000.0,1,3,1,34,0,0,0,0,0,6349.0,0
29476,500000.0,1,1,1,39,0,0,0,0,0,283592.0,0
29477,50000.0,1,2,2,37,3,2,2,2,2,6057.0,1
29478,50000.0,1,3,1,42,0,0,2,0,0,8862.0,0
29479,140000.0,1,1,2,33,0,0,0,0,0,37124.0,0
29480,20000.0,1,2,1,32,0,0,2,0,0,8300.0,0
29481,360000.0,1,1,1,38,-1,-1,-1,-1,-1,78853.0,0
29482,10000.0,1,3,2,41,0,0,-2,-1,-1,8075.0,0
29483,200000.0,1,2,1,41,0,0,0,0,0,16000.0,1
29484,400000.0,1,2,1,38,-1,-1,0,-1,-1,36145.0,0
29485,180000.0,1,1,1,32,0,0,-1,-1,-1,61347.0,1
29486,220000.0,1,3,2,41,0,0,0,0,0,23000.0,0
29487,50000.0,1,3,1,45,0,-1,-2,-2,-2,1489.0,0
29488,100000.0,1,4,1,45,0,0,0,0,0,65306.0,0
29489,50000.0,1,2,2,47,0,0,0,-1,0,36282.0,0
29490,320000.0,1,1,2,28,-2,-2,-2,-2,-2,5668.0,0
29491,320000.0,1,1,2,31,1,-2,-2,-2,-2,455.0,1
29492,310000.0,1,2,1,31,-1,2,-1,-1,-1,8275.0,0
29493,100000.0,1,2,1,33,2,4,2,2,2,9300.0,0
29494,320000.0,1,1,2,34,0,0,0,0,0,69199.0,0
29495,280000.0,1,2,1,34,0,0,0,0,0,13441.0,0
29496,80000.0,1,2,1,35,-1,-1,-1,-1,0,47330.0,0
29497,200000.0,1,1,1,41,1,2,0,2,2,44865.0,1
29498,70000.0,1,2,1,37,0,0,0,0,2,10100.0,0
29499,50000.0,1,1,1,40,0,0,0,0,0,12527.0,0
29500,10000.0,1,2,1,42,2,2,2,2,2,7127.0,1
29501,300000.0,1,1,1,43,-1,-1,2,0,0,9305.0,0
29502,210000.0,1,3,1,39,-2,-2,-2,-2,-2,1358.0,0
29503,60000.0,1,1,2,36,1,2,2,2,2,10900.0,1
29504,20000.0,1,2,1,40,1,2,2,3,3,7176.0,0
29505,50000.0,1,2,1,42,0,0,0,0,2,13907.0,0
29506,100000.0,1,2,1,39,0,0,0,0,0,31724.0,0
29507,200000.0,1,1,1,43,-1,0,-1,-2,-2,4947.0,0
29508,240000.0,1,1,1,34,0,0,-1,0,0,13839.0,0
29509,200000.0,1,2,3,41,0,0,2,2,2,36541.0,0
29510,130000.0,1,2,1,39,0,0,0,-2,-2,2500.0,0
29511,130000.0,1,1,2,28,1,-2,-2,-2,-2,0.0,1
29512,50000.0,1,2,1,45,-1,-1,-1,-1,-1,3054.0,1
29513,30000.0,1,2,2,32,0,0,2,0,0,8210.0,0
29514,130000.0,1,3,2,29,0,0,0,0,0,21749.0,0
29515,10000.0,1,3,2,46,0,0,0,0,0,4462.0,1
29516,70000.0,1,2,1,33,-1,-1,0,0,0,8543.0,1
29517,150000.0,1,2,1,37,0,0,0,0,0,23986.0,0
29518,120000.0,1,2,2,38,0,0,0,0,0,101500.0,1
29519,100000.0,1,3,2,48,0,0,0,0,0,30000.0,0
29520,50000.0,1,3,2,34,0,0,0,-2,-2,4800.0,1
29521,210000.0,1,1,1,40,-2,-1,-1,-1,-1,33699.0,0
29522,50000.0,1,2,2,29,0,0,0,0,0,9300.0,0
29523,50000.0,1,2,1,36,3,2,7,7,7,0.0,1
29524,30000.0,1,3,1,42,1,2,2,2,2,9101.0,1
29525,500000.0,1,2,1,33,-1,-1,-1,0,0,10804.0,0
29526,60000.0,1,3,2,46,0,0,0,0,0,8357.0,0
29527,180000.0,1,2,2,39,-1,-1,-1,-1,-1,46469.0,0
29528,20000.0,1,2,1,47,0,0,0,0,0,8446.0,0
29529,50000.0,1,2,1,42,1,-1,-1,0,-1,19250.0,0
29530,100000.0,1,2,1,38,0,-1,-1,0,0,1950.0,0
29531,240000.0,1,1,1,34,1,-2,-2,-2,-2,150.0,1
29532,170000.0,1,2,1,34,-1,-1,-1,-1,-1,41544.0,0
29533,50000.0,1,1,2,36,1,2,0,-2,-2,4150.0,0
29534,150000.0,1,1,2,30,0,0,0,0,0,36503.0,0
29535,20000.0,1,2,1,34,1,2,0,0,0,6810.0,0
29536,210000.0,1,1,2,35,0,0,-2,-2,-2,0.0,0
29537,50000.0,1,2,1,49,0,0,0,0,-1,22716.0,1
29538,120000.0,1,2,1,34,2,2,2,2,2,25200.0,0
29539,70000.0,1,3,1,45,0,0,0,0,0,15067.0,0
29540,10000.0,1,2,2,40,0,0,0,0,0,4917.0,1
29541,20000.0,1,2,1,47,1,2,0,0,0,5686.0,0
29542,150000.0,1,4,1,36,0,0,0,0,0,46000.0,0
29543,190000.0,1,2,1,35,1,-2,-1,-2,-2,100104.0,0
29544,50000.0,1,2,2,40,0,0,0,0,0,15852.0,0
29545,50000.0,1,3,1,30,0,0,0,0,0,9448.0,1
29546,50000.0,1,1,2,30,0,0,0,0,0,12311.0,0
29547,250000.0,1,2,2,31,0,0,0,0,0,42128.0,0
29548,220000.0,1,1,2,31,0,0,2,2,2,51500.0,1
29549,490000.0,1,1,2,33,-1,2,0,0,0,59791.0,0
29550,20000.0,1,2,2,30,2,2,2,0,0,4350.0,0
29551,70000.0,1,1,2,29,1,-1,0,-1,2,30000.0,0
29552,290000.0,1,1,2,32,0,0,0,0,2,62020.0,0
29553,450000.0,1,1,2,32,-1,-1,-2,-2,-1,1960.0,0
29554,20000.0,1,2,1,32,0,0,0,0,0,10708.0,1
29555,100000.0,1,1,1,33,0,0,0,0,0,10668.0,0
29556,80000.0,1,1,2,33,2,2,2,2,2,15428.0,1
29557,70000.0,1,3,1,44,-1,0,-1,2,-1,6930.0,1
29558,200000.0,1,2,1,45,1,-1,0,0,0,47210.0,0
29559,20000.0,1,2,1,38,0,0,0,0,-1,7077.0,0
29560,220000.0,1,1,1,38,-1,-1,2,2,-2,1486.0,0
29561,10000.0,1,2,2,45,1,2,0,0,0,4382.0,0
29562,290000.0,1,3,1,35,0,0,0,0,0,13980.0,0
29563,20000.0,1,3,2,38,1,-1,0,0,0,23203.0,0
29564,200000.0,1,2,1,37,-1,-1,-1,-1,-1,28081.0,0
29565,50000.0,1,3,1,47,1,-2,0,0,0,54489.0,0
29566,50000.0,1,2,1,41,0,0,0,0,0,9287.0,0
29567,60000.0,1,2,1,41,0,0,0,0,0,14288.0,0
29568,50000.0,1,3,1,48,1,-2,-2,-2,-1,5275.0,0
29569,290000.0,1,1,1,38,2,0,0,0,0,18538.0,1
29570,140000.0,1,2,1,41,2,2,2,2,2,21600.0,1
29571,570000.0,1,1,2,33,0,0,0,0,-2,32555.0,0
29572,210000.0,1,1,1,40,-1,-1,-1,-1,-1,28240.0,1
29573,270000.0,1,3,2,32,1,2,2,0,0,33115.0,0
29574,50000.0,1,2,1,33,0,0,0,0,0,6572.0,0
29575,60000.0,1,2,2,38,2,0,0,0,0,9804.0,1
29576,120000.0,1,2,2,45,1,2,2,2,2,16600.0,1
29577,450000.0,1,1,1,42,-1,2,-1,-1,-2,4890.0,1
29578,60000.0,1,2,1,39,-2,2,-1,-1,-1,161115.0,0
29579,20000.0,1,2,2,36,3,2,7,7,7,0.0,1
29580,180000.0,1,1,1,36,0,0,0,0,0,37514.0,0
29581,380000.0,1,2,2,37,-1,-1,-1,-1,0,27500.0,0
29582,20000.0,1,2,1,48,0,0,0,-2,-2,3650.0,0
29583,120000.0,1,1,2,26,-1,-1,-2,-1,-1,11330.0,0
29584,500000.0,1,3,1,39,0,-1,-1,-1,-1,46960.0,1
29585,20000.0,1,2,2,39,-1,0,2,0,0,6300.0,1
29586,260000.0,1,3,1,43,0,0,0,0,0,32800.0,0
29587,20000.0,1,2,2,33,0,0,0,0,0,8500.0,0
29588,230000.0,1,2,1,35,0,0,0,0,0,43147.0,0
29589,120000.0,1,2,1,33,-1,-1,-1,-1,-1,2246.0,0
29590,130000.0,1,1,1,40,2,2,0,0,0,27724.0,1
29591,200000.0,1,1,1,40,-1,-1,-1,-1,-1,3775.0,0
29592,30000.0,1,1,2,49,0,0,2,0,0,9900.0,0
29593,230000.0,1,3,1,39,-1,-1,-1,-1,-2,4809.0,0
29594,210000.0,1,1,1,44,-1,-1,-1,-1,-1,2376.0,1
29595,260000.0,1,4,1,40,0,0,0,0,0,17000.0,0
29596,160000.0,1,2,1,36,-2,-2,-2,-2,-2,27053.0,0
29597,140000.0,1,2,2,44,0,0,0,0,0,28157.0,0
29598,70000.0,1,2,1,39,0,0,0,0,0,30821.0,1
29599,100000.0,1,2,1,38,0,0,0,0,0,15007.0,0
29600,150000.0,1,1,2,32,-2,-2,-2,-2,-2,61481.0,0
29601,290000.0,1,2,2,34,0,0,0,0,0,19000.0,0
29602,60000.0,1,2,1,37,0,0,-1,-1,-1,44950.0,0
29603,50000.0,1,2,2,37,5,4,2,0,0,2354.0,0
29604,20000.0,1,3,1,38,0,0,0,0,0,5942.0,0
29605,500000.0,1,1,1,37,0,0,0,0,0,94207.0,0
29606,90000.0,1,2,1,45,-1,3,2,-1,-1,2880.0,1
29607,280000.0,1,1,2,37,-2,-2,-2,-2,-2,3460.0,0
29608,40000.0,1,2,1,40,1,2,0,0,0,8677.0,1
29609,220000.0,1,1,1,39,-1,-1,-1,-1,-1,17043.0,1
29610,220000.0,1,4,1,37,-2,-2,-1,-1,0,19990.0,0
29611,50000.0,1,2,1,33,0,0,0,0,0,19724.0,1
29612,20000.0,1,2,3,47,-1,-1,2,-1,-1,1560.0,1
29613,200000.0,1,1,1,39,0,0,0,0,0,47852.0,0
29614,20000.0,1,2,1,32,2,0,2,0,0,7520.0,1
29615,60000.0,1,1,2,39,1,2,0,0,0,27700.0,1
29616,280000.0,1,3,1,45,-2,-2,-2,-2,-2,24026.0,0
29617,50000.0,1,2,2,48,0,0,0,0,0,7705.0,0
29618,420000.0,1,1,1,32,0,0,0,0,0,4778.0,0
29619,30000.0,1,3,1,44,1,2,2,0,0,10700.0,1
29620,50000.0,1,3,2,36,0,0,2,2,2,7996.0,0
29621,20000.0,1,3,1,43,0,0,2,0,-1,8600.0,0
29622,110000.0,1,2,1,39,2,3,2,2,2,7763.0,1
29623,230000.0,1,2,1,39,0,0,0,0,0,12263.0,0
29624,60000.0,1,2,1,45,0,0,0,0,0,8000.0,0
29625,360000.0,1,1,1,36,-2,-2,-2,-2,-2,6804.0,0
29626,50000.0,1,2,2,42,0,0,0,0,0,10847.0,0
29627,110000.0,1,2,2,35,0,0,0,0,0,17100.0,0
29628,150000.0,1,2,2,29,0,0,0,0,0,31908.0,0
29629,180000.0,1,1,2,29,-1,-1,-1,-1,-1,28364.0,0
29630,80000.0,1,2,2,30,-1,-1,-1,-1,-1,41081.0,0
29631,50000.0,1,2,2,30,0,0,0,0,0,5886.0,0
29632,170000.0,1,2,2,31,-1,0,0,0,0,5192.0,0
29633,200000.0,1,2,2,31,-1,-1,-1,-1,-1,48215.0,0
29634,210000.0,1,1,2,31,0,0,0,0,0,12358.0,0
29635,20000.0,1,2,2,32,0,0,0,0,-2,16865.0,0
29636,160000.0,1,1,2,35,-1,2,-2,-2,-1,2234.0,0
29637,50000.0,1,3,2,45,0,0,0,-2,-2,4506.0,0
29638,340000.0,1,2,2,30,0,0,0,0,0,39847.0,1
29639,220000.0,1,1,2,32,-1,-1,-1,-1,-1,13763.0,0
29640,200000.0,1,2,1,37,-2,-1,-1,0,0,15677.0,1
29641,320000.0,1,1,2,29,0,0,0,0,0,41432.0,0
29642,110000.0,1,1,2,29,2,0,0,2,0,21272.0,1
29643,200000.0,1,1,2,30,3,2,-1,-1,0,1118.0,1
29644,160000.0,1,1,2,31,1,2,0,0,0,12700.0,0
29645,310000.0,1,2,1,34,0,0,0,0,0,14788.0,0
29646,70000.0,1,2,1,29,0,0,0,0,0,33432.0,0
29647,80000.0,1,2,2,29,-1,-1,0,0,0,72227.0,0
29648,320000.0,1,1,2,34,-2,-2,-2,-2,-2,21195.0,0
29649,230000.0,1,1,2,34,0,-1,0,0,0,279465.0,0
29650,260000.0,1,2,2,36,2,0,0,0,0,58800.0,1
29651,50000.0,1,3,1,41,5,4,2,0,0,32074.0,1
29652,210000.0,1,3,2,48,0,0,0,-1,-1,121179.0,0
29653,60000.0,1,3,1,42,0,0,0,0,0,4578.0,0
29654,30000.0,1,2,1,48,0,0,0,0,0,21156.0,1
29655,480000.0,1,2,1,44,-2,-2,-2,-2,-2,120893.0,0
29656,240000.0,1,2,2,43,0,0,0,0,0,48090.0,0
29657,20000.0,1,2,1,44,0,0,0,0,0,4030.0,1
29658,50000.0,1,3,1,41,0,0,0,0,0,8030.0,0
29659,50000.0,1,2,1,37,0,0,0,0,0,29000.0,0
29660,50000.0,1,1,1,35,-1,-1,-1,-2,-2,13830.0,0
29661,500000.0,1,1,1,37,-1,-1,-1,-1,-1,207144.0,0
29662,70000.0,1,2,2,31,0,0,0,0,0,11000.0,0
29663,40000.0,1,1,2,31,0,0,0,0,0,9264.0,0
29664,420000.0,1,1,2,32,-1,-1,-1,-2,-2,3919.0,0
29665,20000.0,1,2,1,36,2,2,2,2,2,7293.0,0
29666,300000.0,1,3,1,41,-1,-1,-1,-1,-1,170930.0,0
29667,110000.0,1,2,2,38,3,2,0,0,0,11500.0,1
29668,70000.0,1,2,1,42,4,4,4,4,4,15586.0,1
29669,110000.0,1,1,2,39,0,0,0,-2,-2,2977.0,0
29670,220000.0,1,2,1,40,2,2,0,0,0,33289.0,0
29671,20000.0,1,1,2,37,0,0,0,0,0,12000.0,0
29672,120000.0,1,3,1,39,-1,-1,-1,-1,-1,1956.0,0
29673,150000.0,1,3,2,44,0,0,0,0,0,86669.0,0
29674,110000.0,1,3,1,40,0,0,0,0,0,19237.0,0
29675,320000.0,1,3,1,36,-2,-2,-2,-2,-2,54096.0,0
29676,50000.0,1,2,1,28,-1,-1,0,-1,-1,95130.0,0
29677,20000.0,1,2,2,34,0,0,-2,-1,0,10610.0,0
29678,180000.0,1,3,1,35,2,0,0,0,0,16700.0,1
29679,200000.0,1,2,1,37,0,0,0,0,0,41761.0,0
29680,50000.0,1,3,1,47,1,2,0,0,2,5332.0,0
29681,360000.0,1,1,2,40,-1,3,-1,-1,2,30258.0,1
29682,30000.0,1,2,1,30,0,0,0,0,0,7450.0,0
29683,230000.0,1,1,2,31,-2,-2,-2,-2,-2,2505.0,0
29684,280000.0,1,1,2,32,-2,-2,-2,-2,-2,38590.0,0
29685,50000.0,1,3,1,32,0,0,0,0,-1,14788.0,1
29686,360000.0,1,1,2,33,-1,-1,-1,-1,-1,233011.0,0
29687,240000.0,1,2,2,37,2,2,0,0,2,8900.0,1
29688,180000.0,1,3,1,43,2,2,2,0,0,29500.0,0
29689,200000.0,1,1,2,36,-1,-1,-1,-1,-1,2376.0,0
29690,390000.0,1,1,1,29,-2,-2,-2,-2,-2,29345.0,0
29691,110000.0,1,1,2,29,0,0,0,0,0,9348.0,0
29692,250000.0,1,1,2,29,0,0,0,0,0,74390.0,0
29693,380000.0,1,2,2,30,0,0,0,0,0,108527.0,0
29694,300000.0,1,2,1,30,-1,-1,-1,-1,-1,5438.0,0
29695,300000.0,1,2,1,44,0,0,2,0,0,48662.0,0
29696,320000.0,1,1,1,40,-2,-2,-2,-2,-2,57492.0,0
29697,160000.0,1,2,1,48,1,-2,-2,-2,-2,0.0,0
29698,310000.0,1,1,1,47,-2,-2,-2,-2,-2,4700.0,0
29699,50000.0,1,2,2,32,0,0,0,0,-1,69307.0,0
29700,20000.0,1,2,1,32,0,0,0,2,2,8870.0,1
29701,240000.0,1,2,1,31,2,0,2,2,-1,6989.0,1
29702,250000.0,1,1,2,31,-1,0,0,0,0,31396.0,0
29703,200000.0,1,1,2,31,0,0,-2,-2,-1,68525.0,0
29704,240000.0,1,1,2,35,1,-2,-2,-1,0,29510.0,0
29705,150000.0,1,3,1,43,-1,2,-1,-1,-1,2916.0,0
29706,420000.0,1,2,1,43,0,0,0,0,0,165351.0,0
29707,10000.0,1,3,1,36,0,0,2,2,2,5286.0,0
29708,30000.0,1,2,1,44,1,2,0,0,0,4433.0,0
29709,250000.0,1,1,2,33,-1,3,-1,-1,-1,11088.0,1
29710,500000.0,1,2,1,33,0,0,0,0,0,8606.0,0
29711,30000.0,1,2,2,38,0,0,2,2,2,13332.0,0
29712,120000.0,1,2,2,48,0,0,0,0,0,49265.0,0
29713,200000.0,1,2,1,34,-1,-1,-1,-2,-2,5666.0,0
29714,20000.0,1,2,2,36,0,0,0,0,0,9400.0,0
29715,50000.0,1,2,2,38,1,2,2,0,0,5640.0,1
29716,50000.0,1,3,1,47,2,2,0,0,0,7264.0,1
29717,50000.0,1,3,2,40,0,0,0,0,-1,39531.0,1
29718,140000.0,1,3,1,39,0,0,0,0,0,28429.0,0
29719,20000.0,1,3,1,34,0,0,0,0,0,26504.0,0
29720,150000.0,1,3,2,39,0,0,0,0,0,8900.0,0
29721,230000.0,1,2,1,35,0,0,0,0,0,216604.0,0
29722,240000.0,1,2,1,36,0,0,0,-2,-2,17928.0,0
29723,150000.0,1,1,1,41,3,2,0,0,2,61100.0,1
29724,140000.0,1,1,1,38,0,0,0,0,0,11640.0,0
29725,310000.0,1,2,1,37,-2,-2,-2,-2,-2,8658.0,0
29726,60000.0,1,2,1,36,3,2,7,7,6,0.0,1
29727,200000.0,1,1,2,34,-2,-2,-2,-2,-2,10116.0,0
29728,160000.0,1,1,1,46,-2,-2,-2,-2,-2,0.0,1
29729,360000.0,1,1,1,35,-1,-1,-1,-1,-2,22558.0,0
29730,30000.0,1,2,1,49,0,0,0,0,0,7000.0,0
29731,100000.0,1,3,1,41,1,-1,-2,-1,0,71402.0,1
29732,10000.0,1,2,1,45,1,2,2,2,-2,6242.0,0
29733,300000.0,1,2,1,37,-2,-2,-1,0,0,69668.0,0
29734,500000.0,1,2,1,49,-1,-1,-1,-1,-1,14676.0,1
29735,50000.0,1,3,1,40,2,0,0,0,0,7280.0,1
29736,500000.0,1,2,1,48,-2,-2,-2,-2,-2,10173.0,0
29737,100000.0,1,2,1,46,2,0,0,0,0,25700.0,1
29738,240000.0,1,1,2,35,0,0,0,0,0,49179.0,0
29739,450000.0,1,2,1,43,0,0,0,0,0,239000.0,0
29740,620000.0,1,2,2,31,-2,-2,-2,-2,-2,59632.0,0
29741,100000.0,1,2,1,32,0,0,0,0,0,11566.0,0
29742,230000.0,1,1,2,32,0,0,0,0,0,102713.0,0
29743,50000.0,1,2,2,34,0,0,-1,-2,-2,4166.0,0
29744,30000.0,1,2,2,38,4,3,4,4,3,4786.0,1
29745,20000.0,1,2,3,40,0,0,-1,-1,-1,22890.0,0
29746,180000.0,1,1,2,32,-1,-1,-1,-1,-1,1746.0,1
29747,90000.0,1,1,2,31,2,2,0,0,2,22256.0,1
29748,170000.0,1,1,2,32,0,0,0,0,0,32876.0,0
29749,180000.0,1,2,2,34,-2,-2,-2,-2,-2,866.0,0
29750,50000.0,1,3,2,40,0,0,0,-1,0,28363.0,0
29751,100000.0,1,3,1,30,0,0,2,0,0,23404.0,0
29752,200000.0,1,1,2,39,1,-2,-2,-2,-2,0.0,0
29753,200000.0,1,1,2,37,-2,-2,-2,-2,-2,59033.0,0
29754,220000.0,1,1,1,39,1,-2,-2,-2,-2,0.0,0
29755,80000.0,1,3,1,43,2,-1,2,-1,-1,6859.0,0
29756,30000.0,1,3,2,37,1,2,0,0,0,6094.0,0
29757,50000.0,1,3,2,30,0,0,0,0,0,8611.0,0
29758,210000.0,1,1,2,40,1,2,0,0,0,27700.0,0
29759,10000.0,1,1,1,48,1,2,0,0,0,4000.0,0
29760,300000.0,1,1,1,38,-2,-2,-2,-2,-2,0.0,1
29761,470000.0,1,2,1,31,0,0,0,0,0,23112.0,0
29762,200000.0,1,1,1,44,0,0,0,-2,-2,19700.0,0
29763,80000.0,1,2,1,32,0,0,0,0,0,13654.0,0
29764,10000.0,1,3,2,36,0,0,0,0,0,4839.0,0
29765,10000.0,1,3,2,49,1,-1,0,0,0,31036.0,0
29766,20000.0,1,3,2,37,0,0,2,-2,-2,3501.0,0
29767,240000.0,1,2,1,39,1,2,0,0,0,47261.0,0
29768,30000.0,1,2,2,29,0,0,-1,-1,0,13401.0,0
29769,160000.0,1,2,1,31,0,0,0,0,2,12079.0,0
29770,20000.0,1,1,2,31,3,2,7,7,7,0.0,1
29771,10000.0,1,2,1,37,-1,4,2,2,2,4000.0,1
29772,250000.0,1,3,1,39,0,0,0,0,0,45022.0,0
29773,260000.0,1,1,2,34,0,0,0,0,-2,31234.0,0
29774,100000.0,1,2,2,34,0,0,0,0,0,11374.0,1
29775,210000.0,1,1,2,35,-1,2,-2,-2,-2,0.0,0
29776,290000.0,1,1,2,33,0,0,0,0,0,50593.0,0
29777,150000.0,1,4,2,29,0,0,0,0,0,20500.0,1
29778,300000.0,1,1,2,32,2,0,0,0,0,61115.0,1
29779,50000.0,1,2,1,32,1,-2,-1,-1,0,39425.0,0
29780,100000.0,1,2,2,29,0,0,-1,-1,-1,9044.0,0
29781,210000.0,1,1,2,32,1,2,0,0,0,37600.0,0
29782,300000.0,1,3,1,32,-1,-1,0,0,-1,6911.0,0
29783,90000.0,1,2,1,30,1,2,0,0,2,12431.0,0
29784,210000.0,1,2,1,31,-1,-1,-1,-1,-1,6756.0,0
29785,10000.0,1,2,2,47,2,0,0,0,0,4512.0,1
29786,90000.0,1,2,1,36,0,0,-2,-2,-2,2100.0,0
29787,50000.0,1,3,2,35,1,2,0,0,2,10521.0,0
29788,140000.0,1,3,1,41,-1,-1,-1,0,-1,10719.0,0
29789,310000.0,1,2,2,35,0,0,0,0,0,74680.0,0
29790,250000.0,1,1,1,44,-1,-1,-1,-1,0,48713.0,0
29791,200000.0,1,1,1,37,-2,-2,-2,-2,-2,175887.0,0
29792,360000.0,1,1,1,35,-1,-1,-2,-2,-2,900.0,0
29793,50000.0,1,2,2,43,0,0,0,0,0,17705.0,1
29794,500000.0,1,2,1,39,-2,-2,-2,-2,-2,43271.0,0
29795,50000.0,1,2,1,43,0,0,0,0,0,12212.0,0
29796,20000.0,1,1,2,31,-2,-2,-1,-1,-1,7834.0,0
29797,90000.0,1,2,1,31,0,0,0,0,0,14722.0,0
29798,240000.0,1,2,1,36,0,0,2,0,0,64607.0,0
29799,20000.0,1,2,2,33,3,2,7,6,5,8000.0,1
29800,210000.0,1,2,2,33,0,0,0,0,0,29196.0,0
29801,260000.0,1,1,2,33,2,2,2,2,2,44500.0,0
29802,50000.0,1,2,2,32,0,0,0,0,0,81218.0,0
29803,90000.0,1,2,2,32,0,0,-2,-2,-2,7000.0,0
29804,20000.0,1,3,1,45,1,3,2,0,0,1200.0,1
29805,60000.0,1,2,1,40,0,0,0,0,0,13800.0,0
29806,200000.0,1,2,2,34,0,0,0,2,0,54000.0,0
29807,50000.0,1,2,1,34,0,0,0,0,0,10073.0,0
29808,250000.0,1,1,1,34,0,0,0,0,0,15230.0,1
29809,20000.0,1,3,1,48,0,0,2,5,4,9000.0,1
29810,200000.0,1,3,2,42,-1,0,0,0,0,38054.0,0
29811,50000.0,1,4,2,46,0,0,-1,0,0,23765.0,0
29812,200000.0,1,2,1,37,0,0,0,0,0,102281.0,0
29813,250000.0,1,3,2,35,-1,-1,-1,-1,-1,50471.0,0
29814,50000.0,1,2,2,49,5,4,2,0,0,4079.0,0
29815,210000.0,1,1,2,35,-1,-1,-1,-1,-1,1956.0,0
29816,80000.0,1,2,2,42,1,4,2,0,0,55557.0,0
29817,50000.0,1,2,2,40,2,0,2,0,0,9000.0,1
29818,50000.0,1,2,2,48,0,0,0,0,0,6156.0,0
29819,20000.0,1,2,2,36,0,0,0,-2,-2,3480.0,1
29820,400000.0,1,2,2,37,1,-1,0,0,0,485603.0,0
29821,500000.0,1,1,1,44,-1,-1,-1,0,-1,300417.0,0
29822,100000.0,1,2,1,46,0,0,-1,-1,-2,6046.0,0
29823,220000.0,1,1,1,42,1,-2,-2,-2,-2,0.0,1
29824,40000.0,1,1,1,47,2,2,2,2,2,6000.0,1
29825,50000.0,1,2,1,41,0,0,0,0,0,44583.0,0
29826,100000.0,1,3,1,49,0,0,0,0,0,20932.0,0
29827,150000.0,1,1,1,35,2,0,0,0,0,26200.0,1
29828,80000.0,1,2,2,37,0,0,2,2,2,14578.0,1
29829,100000.0,1,2,2,32,0,0,0,0,0,14599.0,0
29830,340000.0,1,1,2,33,1,-2,-2,-2,-2,0.0,1
29831,120000.0,1,2,2,30,0,0,0,0,0,29700.0,0
29832,20000.0,1,2,2,30,0,0,0,0,0,17504.0,0
29833,20000.0,1,2,2,31,-1,-1,2,-1,-1,22079.0,1
29834,30000.0,1,2,2,34,0,0,0,0,0,8920.0,0
29835,130000.0,1,3,2,34,0,0,0,0,0,15000.0,0
29836,180000.0,1,4,1,34,-2,-2,-2,-2,-2,0.0,0
29837,500000.0,1,1,2,34,0,0,0,0,0,99460.0,0
29838,190000.0,1,2,1,43,0,0,0,0,0,26000.0,1
29839,150000.0,1,4,1,36,0,0,0,0,0,25400.0,0
29840,320000.0,1,1,1,48,2,2,2,2,2,41700.0,1
29841,320000.0,1,1,1,47,0,0,0,0,0,107500.0,0
29842,490000.0,1,1,1,49,-1,-1,-1,-1,-1,150961.0,0
29843,10000.0,1,3,1,42,2,2,0,2,0,6700.0,1
29844,400000.0,1,1,1,39,0,0,0,0,0,51944.0,0
29845,10000.0,1,2,1,37,1,-2,3,2,0,10500.0,1
29846,300000.0,1,2,2,47,0,0,0,0,0,25755.0,0
29847,310000.0,1,4,1,46,-1,-1,-1,-1,-1,171307.0,0
29848,100000.0,1,2,2,44,2,2,2,2,2,21100.0,1
29849,80000.0,1,2,2,36,0,0,0,0,0,14600.0,0
29850,50000.0,1,3,1,46,0,0,0,0,0,12096.0,0
29851,270000.0,1,2,2,36,1,-1,-2,-1,0,23710.0,0
29852,500000.0,1,2,1,44,-1,-1,-1,-1,-1,105150.0,0
29853,50000.0,1,2,2,39,0,0,0,2,2,14000.0,1
29854,460000.0,1,2,1,39,-2,-2,-2,-2,-2,43460.0,0
29855,80000.0,1,3,2,44,1,2,0,0,2,12300.0,0
29856,260000.0,1,3,1,39,0,0,0,0,0,8417.0,0
29857,50000.0,1,2,1,47,0,0,0,0,0,6641.0,0
29858,30000.0,1,3,1,41,0,0,0,0,2,11510.0,0
29859,190000.0,1,2,1,42,0,0,0,0,0,7771.0,1
29860,290000.0,1,1,2,40,0,0,0,0,0,20640.0,0
